stable_id	display_label
ENST00000366488	NM_001281837.1
ENST00000366488	NM_001281836.1
ENST00000366488	NM_001281853.1
ENST00000370389	NM_001242810.1
ENST00000295092	NM_145175.2
ENST00000591806	NM_032853.3
ENST00000452194	NM_001135564.1
ENST00000250405	NM_004050.4
ENST00000250405	NM_001199839.1
ENST00000291358	NM_018134.2
ENST00000592268	NM_001270363.1
ENST00000537469	NM_001160042.1
ENST00000366487	NM_198074.4
ENST00000376851	NM_001012964.1
ENST00000320065	NM_001001915.1
ENST00000228318	NM_005888.3
ENST00000310157	NM_002774.3
ENST00000225728	NM_016060.2
ENST00000320002	NM_001001914.1
ENST00000523638	NM_001166038.1
ENST00000523638	NM_001166037.1
ENST00000523638	NM_001166036.1
ENST00000592282	NM_001012756.2
ENST00000359688	NM_001005487.1
ENST00000556509	NM_001280542.1
ENST00000263246	NM_001184970.1
ENST00000553781	NM_001199864.1
ENST00000302084	NM_001005286.1
ENST00000377298	NM_001009566.1
ENST00000407585	NM_001184971.1
ENST00000391808	NM_001012965.1
ENST00000403744	NM_007229.3
ENST00000351293	NM_001222.3
ENST00000351293	NM_172173.2
ENST00000366353	NM_001280544.1
ENST00000508632	NM_001014446.1
ENST00000361311	NM_014944.3
ENST00000308251	NM_172347.2
ENST00000546183	NM_001280543.1
ENST00000375731	NM_001698.2
ENST00000394907	NM_138573.3
ENST00000342316	NM_024969.3
ENST00000322635	NM_172169.2
ENST00000402388	NM_001726.3
ENST00000408896	NM_012353.2
ENST00000264027	NM_006918.4
ENST00000314499	NM_001172173.1
ENST00000273860	NM_152398.2
ENST00000273860	NM_001286773.1
ENST00000399546	NM_001242806.1
ENST00000399546	NM_207189.2
ENST00000357627	NM_001001966.1
ENST00000541685	NM_012074.4
ENST00000394530	NM_001242808.1
ENST00000394530	NM_001242807.1
ENST00000355784	NM_001001959.1
ENST00000219454	NM_001282467.1
ENST00000219454	NM_001282466.1
ENST00000568638	NM_021197.2
ENST00000392789	NM_001024956.2
ENST00000297689	NM_005384.2
ENST00000223114	NM_178176.2
ENST00000262493	NM_020988.2
ENST00000379423	NM_001287147.1
ENST00000298307	NM_014315.2
ENST00000360127	NM_001013672.4
ENST00000370383	NM_173567.4
ENST00000391428	NM_001105520.1
ENST00000262494	NM_138736.2
ENST00000366481	NM_015431.3
ENST00000409358	NM_001099434.1
ENST00000218099	NM_000133.3
ENST00000303127	NM_006816.2
ENST00000329099	NM_182705.2
ENST00000360358	NM_001001957.2
ENST00000216727	NM_004643.3
ENST00000374810	NM_021202.1
ENST00000334116	NM_001145650.1
ENST00000319968	NM_001005522.1
ENST00000316939	NM_052850.3
ENST00000591340	NM_020951.4
ENST00000404537	NM_015311.2
ENST00000372582	NM_017416.1
ENST00000585983	NM_001145649.1
ENST00000603926	NM_001173431.1
ENST00000317060	NM_152654.2
ENST00000373873	NM_001173408.1
ENST00000366478	NM_175911.2
ENST00000321870	NM_152414.4
ENST00000434724	NM_002094.3
ENST00000434724	NM_001130006.1
ENST00000342818	NM_183242.3
ENST00000357191	NM_001001963.1
ENST00000242261	NM_000474.3
ENST00000375708	NM_004560.3
ENST00000366480	NM_001004491.1
ENST00000275461	NM_152898.2
ENST00000355281	NM_001258284.1
ENST00000395785	NM_198120.2
ENST00000420576	NM_001130007.1
ENST00000366479	NM_001004686.2
ENST00000337573	NM_004215.4
ENST00000559485	NM_001024457.3
ENST00000039989	NM_018259.5
ENST00000310193	NM_004820.3
ENST00000339697	NM_020755.2
ENST00000359959	NM_001004687.1
ENST00000530629	NM_001278938.1
ENST00000332674	NM_130439.3
ENST00000331597	NM_182904.3
ENST00000331597	NM_001288748.1
ENST00000366476	NM_001004690.1
ENST00000215368	NM_001405.3
ENST00000359682	NM_001004688.1
ENST00000361248	NM_001008541.1
ENST00000423381	NM_001204492.1
ENST00000322680	NM_172170.4
ENST00000322680	NM_172171.2
ENST00000456743	NM_001004689.1
ENST00000239007	NM_005962.4
ENST00000306687	NM_017504.1
ENST00000318021	NM_001004695.1
ENST00000309777	NM_019118.3
ENST00000317996	NM_001004692.1
ENST00000275521	NM_001013398.1
ENST00000275521	NM_000598.4
ENST00000317965	NM_001004691.1
ENST00000290649	NM_001144.5
ENST00000370378	NM_015237.2
ENST00000317861	NM_001001918.1
ENST00000302219	NM_001136230.1
ENST00000336431	NM_178026.2
ENST00000392491	NM_181794.2
ENST00000392491	NM_001270394.1
ENST00000392491	NM_001270393.1
ENST00000374403	NM_012310.4
ENST00000353364	NM_006313.2
ENST00000366475	NM_001004696.1
ENST00000328546	NM_178135.3
ENST00000295754	NM_003242.5
ENST00000433363	NM_177550.3
ENST00000280377	NM_001252078.1
ENST00000355728	NM_001005471.1
ENST00000368452	NM_181795.2
ENST00000293800	NM_001284509.1
ENST00000366474	NM_030904.1
ENST00000258014	NM_001270395.1
ENST00000359013	NM_001024847.2
ENST00000381074	NM_001284510.1
ENST00000377263	NM_001012329.1
ENST00000377263	NM_020248.2
ENST00000262554	NM_001281303.1
ENST00000262554	NM_006415.3
ENST00000573648	NM_001143838.1
ENST00000392490	NM_032471.5
ENST00000312635	NM_001252079.1
ENST00000370375	NM_001012425.1
ENST00000342927	NM_001004136.1
ENST00000359594	NM_001005495.1
ENST00000222567	NM_001002926.1
ENST00000337841	NM_178324.2
ENST00000243389	NM_078483.2
ENST00000595820	NM_005046.3
ENST00000427177	NM_001113491.1
ENST00000276569	NM_018120.4
ENST00000366473	NM_001004697.1
ENST00000597707	NM_001207053.1
ENST00000343414	NM_001013355.1
ENST00000391807	NM_139277.2
ENST00000328570	NM_001004694.2
ENST00000336317	NM_001243126.1
ENST00000328782	NM_001001821.1
ENST00000458464	NM_001286702.1
ENST00000262429	NM_014861.2
ENST00000330500	NM_001004693.1
ENST00000416219	NM_001286527.1
ENST00000388942	NM_152335.2
ENST00000330803	NM_001001964.1
ENST00000354914	NM_173833.5
ENST00000317450	NM_001001827.1
ENST00000298198	NM_173582.3
ENST00000423034	NM_001113493.1
ENST00000372578	NM_031274.3
ENST00000344889	NM_001001824.1
ENST00000408923	NM_006480.4
ENST00000342623	NM_001004734.1
ENST00000310085	NM_153376.2
ENST00000427674	NM_001113494.1
ENST00000590317	NM_001085474.1
ENST00000232766	NM_025010.4
ENST00000413366	NM_002737.2
ENST00000358913	NM_032578.3
ENST00000358913	NM_001256267.1
ENST00000523377	NM_020466.4
ENST00000310128	NM_005472.4
ENST00000233627	NM_024407.4
ENST00000337014	NM_173620.2
ENST00000310074	NM_152293.2
ENST00000278353	NM_016142.2
ENST00000264954	NM_025196.2
ENST00000541152	NM_001113496.1
ENST00000366472	NM_030645.1
ENST00000300900	NM_000717.3
ENST00000354772	NM_016609.3
ENST00000397661	NM_002501.2
ENST00000206544	NM_020372.2
ENST00000427180	NM_001113495.1
ENST00000226432	NM_025087.2
ENST00000587760	NM_001271044.1
ENST00000306562	NM_024836.1
ENST00000053243	NM_001192.2
ENST00000513409	NM_001286791.1
ENST00000588228	NM_001271043.1
ENST00000329047	NM_006640.4
ENST00000449803	NM_001113492.1
ENST00000378714	NM_018518.4
ENST00000378714	NM_182751.2
ENST00000223127	NM_001084.4
ENST00000292928	NM_032825.4
ENST00000292928	NM_001256838.1
ENST00000348520	NM_182923.3
ENST00000261800	NM_001447.2
ENST00000400903	NM_032368.3
ENST00000507866	NM_020777.2
ENST00000405764	NM_152774.3
ENST00000347619	NM_144506.2
ENST00000310109	NM_001144869.1
ENST00000264669	NM_024091.3
ENST00000291726	NM_001281431.1
ENST00000291726	NM_007196.3
ENST00000291726	NM_144505.2
ENST00000437048	NM_001128159.2
ENST00000320838	NM_144507.2
ENST00000392701	NM_004482.3
ENST00000588268	NM_153257.2
ENST00000452929	NM_001130107.1
ENST00000445352	NM_005552.4
ENST00000566228	NM_032167.3
ENST00000300291	NM_007006.2
ENST00000370360	NM_053274.2
ENST00000264193	NM_000097.5
ENST00000291074	NM_018289.3
ENST00000400331	NM_182762.3
ENST00000557943	NM_000126.3
ENST00000243300	NM_198465.2
ENST00000264824	NM_005583.4
ENST00000413272	NM_001010906.1
ENST00000433983	NM_001127716.1
ENST00000375094	NM_006913.3
ENST00000284311	NM_005290.2
ENST00000266254	NM_012263.4
ENST00000265562	NM_015466.2
ENST00000260197	NM_003105.5
ENST00000254663	NM_016510.5
ENST00000381774	NM_018340.2
ENST00000216115	NM_001197.4
ENST00000433677	NM_001099455.1
ENST00000175756	NM_014369.3
ENST00000300896	NM_032582.3
ENST00000360729	NM_152603.2
ENST00000347849	NM_001142370.1
ENST00000302708	NM_139178.3
ENST00000263681	NM_006591.2
ENST00000290429	NM_173467.4
ENST00000327555	NM_014507.3
ENST00000409318	NM_001102426.1
ENST00000375643	NM_013417.3
ENST00000369603	NM_005871.3
ENST00000282538	NM_207359.2
ENST00000252288	NM_000156.5
ENST00000447102	NM_138924.2
ENST00000250366	NM_012315.1
ENST00000566157	NM_018233.3
ENST00000610020	NM_024813.2
ENST00000343629	NM_020947.3
ENST00000337554	NM_000714.5
ENST00000601380	NM_001276713.1
ENST00000306601	NM_017865.3
ENST00000443024	NM_002161.5
ENST00000368444	NM_001446.3
ENST00000366471	NM_001193328.1
ENST00000329563	NM_001256530.1
ENST00000329563	NM_001256531.1
ENST00000377205	NM_022787.3
ENST00000307139	NM_145811.2
ENST00000558583	NM_001145204.2
ENST00000558318	NM_001145205.1
ENST00000355705	NM_001032392.2
ENST00000376832	NM_012315.1
ENST00000373673	NM_145178.3
ENST00000262146	NM_014637.3
ENST00000451251	NM_001136036.2
ENST00000222573	NM_002214.2
ENST00000591344	NM_001193552.1
ENST00000591344	NM_001267779.1
ENST00000294435	NM_052960.2
ENST00000309958	NM_002776.4
ENST00000358789	NM_145888.2
ENST00000458689	NM_001145838.1
ENST00000512593	NM_001167579.1
ENST00000391805	NM_001077500.1
ENST00000483910	NM_001271146.1
ENST00000370332	NM_001127215.1
ENST00000373586	NM_003757.2
ENST00000294702	NM_005263.3
ENST00000216129	NM_015140.3
ENST00000324417	NM_003052.4
ENST00000427103	NM_001127216.1
ENST00000356725	NM_206894.3
ENST00000356725	NM_001242802.1
ENST00000528994	NM_001242801.1
ENST00000586323	NM_001242800.1
ENST00000216733	NM_005864.3
ENST00000433542	NM_022757.4
ENST00000373582	NM_032648.2
ENST00000351354	NM_032459.2
ENST00000351354	NM_001277174.1
ENST00000262428	NM_021149.2
ENST00000370576	NM_005369.4
ENST00000370576	NM_001171879.1
ENST00000355360	NM_001017434.1
ENST00000336761	NM_170711.1
ENST00000329291	NM_170725.2
ENST00000519895	NM_001171876.1
ENST00000368440	NM_006714.3
ENST00000358769	NM_022129.3
ENST00000233078	NM_018959.2
ENST00000432941	NM_001033083.1
ENST00000382496	NM_003966.2
ENST00000539041	NM_001286138.1
ENST00000358377	NM_001163509.1
ENST00000358377	NM_015604.3
ENST00000521015	NM_001284220.1
ENST00000521015	NM_001284222.1
ENST00000221504	NM_001142554.1
ENST00000536274	NM_001171877.1
ENST00000536274	NM_001171878.1
ENST00000243344	NM_024753.4
ENST00000256398	NM_018091.5
ENST00000256398	NM_001284220.1
ENST00000376442	NM_001164239.1
ENST00000376442	NM_003587.4
ENST00000414978	NM_001099855.1
ENST00000394162	NM_006100.3
ENST00000394162	NM_001271145.1
ENST00000265261	NM_001271142.1
ENST00000265261	NM_001271147.1
ENST00000262138	NM_014405.3
ENST00000319720	NM_001167605.1
ENST00000319720	NM_006853.2
ENST00000589046	NM_003419.4
ENST00000589046	NM_001242476.1
ENST00000589046	NM_001242475.1
ENST00000275162	NM_001010852.3
ENST00000394234	NM_181340.2
ENST00000417996	NM_057088.2
ENST00000594768	NM_144947.1
ENST00000509153	NM_181341.2
ENST00000420450	NM_001242472.1
ENST00000358571	NM_001029886.2
ENST00000332700	NM_001004329.2
ENST00000555042	NM_001163508.1
ENST00000453757	NM_001136032.2
ENST00000281513	NM_015909.3
ENST00000238156	NM_025140.1
ENST00000357720	NM_001136035.2
ENST00000437766	NM_017722.3
ENST00000380353	NM_001284226.1
ENST00000528572	NM_001145033.1
ENST00000264775	NM_176895.2
ENST00000370331	NM_005665.4
ENST00000537665	NM_001284224.1
ENST00000537665	NM_001284225.1
ENST00000307259	NM_003711.3
ENST00000295770	NM_178862.1
ENST00000564996	NM_024731.2
ENST00000319098	NM_001085382.1
ENST00000311895	NM_005236.2
ENST00000359481	NM_002665.4
ENST00000458244	NM_002272.3
ENST00000334635	NM_001040402.1
ENST00000334635	NM_001287757.1
ENST00000334635	NM_001287755.1
ENST00000381441	NM_015115.2
ENST00000378832	NM_001031854.2
ENST00000336890	NM_005356.3
ENST00000249363	NM_022143.4
ENST00000428876	NM_014611.1
ENST00000520965	NM_001171979.1
ENST00000391711	NM_001037232.3
ENST00000311160	NM_022748.11
ENST00000308868	NM_000230.2
ENST00000360596	NM_018677.3
ENST00000243786	NM_002191.3
ENST00000295910	NM_152394.3
ENST00000333070	NM_001042771.1
ENST00000360835	NM_173050.3
ENST00000560104	NM_001001786.2
ENST00000343090	NM_001105562.2
ENST00000253382	NM_001076552.2
ENST00000372563	NM_000354.5
ENST00000370321	NM_000969.3
ENST00000420658	NM_001134647.1
ENST00000358461	NM_198595.2
ENST00000336325	NM_001242393.1
ENST00000375067	NM_172197.2
ENST00000377157	NM_006048.4
ENST00000245157	NM_031885.3
ENST00000357175	NM_001171020.1
ENST00000502583	NM_001170692.1
ENST00000263776	NM_032592.3
ENST00000263776	NM_001127219.1
ENST00000375055	NM_001206954.1
ENST00000375055	NM_001206934.1
ENST00000375055	NM_001206936.1
ENST00000375055	NM_001206940.1
ENST00000375055	NM_001206966.1
ENST00000337685	NM_152423.4
ENST00000296742	NM_205864.2
ENST00000290759	NM_145805.1
ENST00000284273	NM_032873.4
ENST00000404938	NM_001163941.1
ENST00000375076	NM_001206929.1
ENST00000375076	NM_001206932.1
ENST00000375076	NM_001136.4
ENST00000370310	NM_001006605.4
ENST00000370310	NM_001252271.1
ENST00000370310	NM_001252269.1
ENST00000338150	NM_001170693.1
ENST00000398178	NM_006073.3
ENST00000546248	NM_001256020.1
ENST00000223073	NM_018077.2
ENST00000542443	NM_001256022.1
ENST00000415472	NM_001166135.1
ENST00000425752	NM_001142679.1
ENST00000443026	NM_001163942.1
ENST00000406935	NM_001163993.1
ENST00000226021	NM_000727.3
ENST00000423947	NM_001204803.1
ENST00000258738	NM_178559.5
ENST00000327544	NM_001078170.2
ENST00000320560	NM_001025356.2
ENST00000292431	NM_052876.3
ENST00000072516	NM_001167929.1
ENST00000441606	NM_001142678.1
ENST00000219473	NM_005153.2
ENST00000397242	NM_172314.1
ENST00000329715	NM_022789.3
ENST00000571589	NM_014048.3
ENST00000439062	NM_001167928.1
ENST00000253496	NM_000505.3
ENST00000447382	NM_002182.3
ENST00000529888	NM_145895.1
ENST00000266041	NM_002218.4
ENST00000570191	NM_001272075.1
ENST00000422485	NM_134470.3
ENST00000319590	NM_145894.1
ENST00000319590	NM_019598.2
ENST00000372548	NM_018015.5
ENST00000396865	NM_173514.3
ENST00000515629	NM_001258286.1
ENST00000508124	NM_001282429.1
ENST00000422940	NM_001167930.1
ENST00000263671	NM_015424.4
ENST00000512595	NM_001258287.1
ENST00000372544	NM_001184782.1
ENST00000376332	NM_001278473.1
ENST00000359320	NM_138460.2
ENST00000343587	NM_001271611.1
ENST00000339180	NM_001288746.1
ENST00000342473	NM_001288745.1
ENST00000397227	NM_001288744.1
ENST00000373548	NM_004964.2
ENST00000346281	NM_001166449.1
ENST00000265866	NM_012207.2
ENST00000265866	NM_021644.3
ENST00000589083	NM_001271610.1
ENST00000382809	NM_001037288.1
ENST00000317757	NM_001167931.1
ENST00000343063	NM_194312.2
ENST00000587230	NM_001271609.1
ENST00000587230	NM_003765.2
ENST00000299563	NM_001098638.1
ENST00000295641	NM_052902.2
ENST00000395894	NM_001288648.1
ENST00000395894	NM_001288645.1
ENST00000395894	NM_001288646.1
ENST00000395894	NM_001288647.1
ENST00000395894	NM_001288649.1
ENST00000219162	NM_032935.2
ENST00000233609	NM_001018.3
ENST00000292433	NM_004907.2
ENST00000464847	NM_001288644.1
ENST00000464847	NM_001288643.1
ENST00000464847	NM_001288642.1
ENST00000346752	NM_199139.2
ENST00000595793	NM_015596.1
ENST00000361842	NM_017523.3
ENST00000227348	NM_019604.2
ENST00000421016	NM_020652.2
ENST00000421016	NM_001130842.1
ENST00000200691	NM_005954.2
ENST00000333987	NM_001204835.1
ENST00000333987	NM_198539.3
ENST00000415168	NM_001204837.1
ENST00000399066	NM_001099756.1
ENST00000444991	NM_001204838.1
ENST00000455427	NM_001204839.1
ENST00000587857	NM_001204836.1
ENST00000358691	NM_014877.3
ENST00000528331	NM_001099749.1
ENST00000392404	NM_001204298.1
ENST00000330553	NM_175834.2
ENST00000538932	NM_152437.2
ENST00000276646	NM_001099754.1
ENST00000276646	NM_001099753.1
ENST00000231061	NM_003118.3
ENST00000533065	NM_001099755.1
ENST00000538941	NM_001145923.1
ENST00000305105	NM_006349.2
ENST00000307257	NM_199124.2
ENST00000533171	NM_001099745.1
ENST00000370298	NM_007358.3
ENST00000370298	NM_001164392.1
ENST00000443721	NM_001044370.1
ENST00000227349	NM_024806.3
ENST00000269127	NM_181707.2
ENST00000304620	NM_173352.2
ENST00000343035	NM_001098169.1
ENST00000396556	NM_017784.4
ENST00000428202	NM_001099271.1
ENST00000438237	NM_001174060.1
ENST00000337995	NM_144689.3
ENST00000401827	NM_001242318.2
ENST00000308344	NM_014343.2
ENST00000379419	NM_002603.3
ENST00000313115	NM_004045.3
ENST00000401528	NM_001185080.1
ENST00000442668	NM_017948.5
ENST00000446329	NM_152408.2
ENST00000422135	NM_001099744.1
ENST00000419099	NM_001099743.1
ENST00000083182	NM_006380.2
ENST00000083182	NM_001282476.1
ENST00000433638	NM_017786.5
ENST00000433638	NM_001099750.1
ENST00000408908	NM_001099748.1
ENST00000408908	NM_001099747.1
ENST00000440310	NM_001099752.1
ENST00000440310	NM_001099751.1
ENST00000408889	NM_001099746.1
ENST00000289382	NM_017546.4
ENST00000358531	NM_001204300.1
ENST00000358531	NM_032900.5
ENST00000355472	NM_002082.3
ENST00000355472	NM_001004106.2
ENST00000371027	NM_001256423.1
ENST00000343457	NM_001024611.1
ENST00000324767	NM_020843.2
ENST00000281172	NM_004447.5
ENST00000533608	NM_207122.1
ENST00000545708	NM_001164391.1
ENST00000355958	NM_001004105.2
ENST00000540243	NM_001164393.1
ENST00000347055	NM_016618.1
ENST00000358681	NM_001178083.1
ENST00000340360	NM_182969.2
ENST00000358290	NM_016245.3
ENST00000382492	NM_019599.2
ENST00000321448	NM_001270381.1
ENST00000395673	NM_000401.3
ENST00000233607	NM_005883.2
ENST00000324038	NM_181709.4
ENST00000546355	NM_001204299.1
ENST00000381431	NM_000232.4
ENST00000399199	NM_001134870.1
ENST00000527087	NM_001270380.1
ENST00000545773	NM_004713.3
ENST00000274853	NM_133471.3
ENST00000305959	NM_198582.3
ENST00000391802	NM_022046.4
ENST00000370282	NM_016040.4
ENST00000229330	NM_013320.2
ENST00000421832	NM_145232.3
ENST00000358855	NM_001256394.1
ENST00000479918	NM_001167830.1
ENST00000326840	NM_080927.3
ENST00000216951	NM_000178.2
ENST00000262424	NM_031476.3
ENST00000451531	NM_001277406.1
ENST00000003100	NM_000786.3
ENST00000305921	NM_003620.3
ENST00000511437	NM_199133.3
ENST00000450723	NM_001146152.1
ENST00000510047	NM_001258388.1
ENST00000250360	NM_014441.2
ENST00000440804	NM_001198558.1
ENST00000405093	NM_002471.3
ENST00000375587	NM_001012267.1
ENST00000281882	NM_001079530.1
ENST00000375579	NM_001286971.1
ENST00000302174	NM_024047.4
ENST00000324342	NM_024539.3
ENST00000418710	NM_182700.4
ENST00000255499	NM_194463.1
ENST00000473942	NM_198038.2
ENST00000361443	NM_198956.2
ENST00000361737	NM_001130087.1
ENST00000419482	NM_198274.3
ENST00000356955	NM_207197.2
ENST00000223136	NM_016068.2
ENST00000449910	NM_207196.2
ENST00000359280	NM_207195.2
ENST00000356245	NM_005754.2
ENST00000356245	NM_198395.1
ENST00000317643	NM_014385.3
ENST00000295317	NM_173647.3
ENST00000305628	NM_016543.3
ENST00000222584	NM_003112.3
ENST00000514025	NM_001286688.1
ENST00000396231	NM_198856.2
ENST00000360674	NM_207191.2
ENST00000356958	NM_001288800.1
ENST00000600577	NM_001277201.1
ENST00000368412	NM_001261465.1
ENST00000392157	NM_199126.1
ENST00000447017	NM_001130083.1
ENST00000262726	NM_022785.3
ENST00000262551	NM_033014.2
ENST00000355956	NM_207194.2
ENST00000292841	NM_152655.2
ENST00000341937	NM_001130084.1
ENST00000375561	NM_014057.3
ENST00000361581	NM_001130085.1
ENST00000329255	NM_021926.3
ENST00000262873	NM_020884.3
ENST00000407564	NM_032432.4
ENST00000254654	NM_030768.2
ENST00000505872	NM_001130086.1
ENST00000376420	NM_001270709.1
ENST00000295213	NM_145263.2
ENST00000521978	NM_014989.5
ENST00000428004	NM_001130088.1
ENST00000333942	NM_018307.3
ENST00000333942	NM_001288755.1
ENST00000375550	NM_005014.2
ENST00000437198	NM_002582.3
ENST00000437198	NM_001134477.2
ENST00000253788	NM_000988.3
ENST00000259953	NM_007243.2
ENST00000420015	NM_001242992.1
ENST00000318876	NM_001281734.1
ENST00000271836	NM_003815.4
ENST00000271836	NM_001261464.1
ENST00000556143	NM_021260.2
ENST00000556143	NM_001281735.1
ENST00000376421	NM_001270707.1
ENST00000358365	NM_001033568.1
ENST00000394207	NM_178441.1
ENST00000401910	NM_001168407.1
ENST00000523963	NM_001168408.1
ENST00000265565	NM_012235.2
ENST00000583994	NM_001288758.1
ENST00000545287	NM_001033566.1
ENST00000425662	NM_001168409.1
ENST00000534624	NM_006597.5
ENST00000453788	NM_153201.3
ENST00000517827	NM_001168410.1
ENST00000282470	NM_004684.4
ENST00000532828	NM_152279.3
ENST00000394885	NM_002902.2
ENST00000320963	NM_001271837.1
ENST00000394692	NM_001288754.1
ENST00000368417	NM_001040214.1
ENST00000371021	NM_005479.3
ENST00000408988	NM_001123065.1
ENST00000414192	NM_001168411.1
ENST00000375544	NM_017680.4
ENST00000375543	NM_001193335.1
ENST00000418378	NM_001128310.1
ENST00000306645	NM_001033046.3
ENST00000306645	NM_001100407.2
ENST00000306645	NM_001193654.1
